"(230, 190, 171, 255)","(227, 121, 166, 255)"
"(241, 199, 176, 255)","(230, 147, 142, 255)"
"(194, 168, 152, 255)","(211, 152, 177, 255)"
"(219, 190, 187, 255)","(205, 164, 172, 255)"
"(206, 163, 137, 255)","(188, 90, 96, 255)"
"(189, 158, 151, 255)","(185, 118, 137, 255)"
"(197, 167, 161, 255)","(187, 125, 135, 255)"
"(245, 213, 205, 255)","(244, 165, 190, 255)"
"(250, 208, 188, 255)","(235, 156, 165, 255)"
"(212, 198, 214, 255)","(214, 124, 200, 255)"
"(197, 182, 185, 255)","(191, 137, 168, 255)"
"(237, 215, 217, 255)","(222, 174, 204, 255)"
"(216, 191, 184, 255)","(201, 134, 143, 255)"
"(198, 143, 124, 255)","(178, 91, 89, 255)"
"(213, 178, 153, 255)","(213, 113, 109, 255)"
"(226, 185, 173, 255)","(211, 146, 147, 255)"
"(221, 184, 168, 255)","(217, 133, 137, 255)"
"(230, 211, 213, 255)","(218, 165, 196, 255)"
"(193, 159, 142, 255)","(175, 107, 111, 255)"
"(207, 182, 176, 255)","(199, 131, 145, 255)"
"(233, 183, 160, 255)","(216, 133, 125, 255)"
"(205, 176, 158, 255)","(184, 130, 129, 255)"
"(211, 161, 141, 255)","(200, 107, 116, 255)"
"(225, 199, 198, 255)","(218, 172, 187, 255)"
"(207, 174, 160, 255)","(194, 126, 133, 255)"
"(197, 167, 148, 255)","(184, 120, 118, 255)"
"(208, 185, 173, 255)","(195, 121, 133, 255)"
"(214, 175, 154, 255)","(210, 148, 151, 255)"
"(235, 192, 171, 255)","(214, 132, 125, 255)"
"(196, 170, 160, 255)","(176, 121, 126, 255)"
"(205, 164, 156, 255)","(197, 99, 143, 255)"
"(233, 218, 220, 255)","(223, 172, 206, 255)"
"(230, 204, 198, 255)","(225, 143, 180, 255)"
"(231, 203, 187, 255)","(234, 141, 154, 255)"
"(228, 160, 135, 255)","(229, 125, 119, 255)"
"(207, 157, 133, 255)","(203, 103, 79, 255)"
"(172, 142, 135, 255)","(148, 88, 100, 255)"
"(213, 182, 172, 255)","(212, 124, 134, 255)"
"(206, 158, 137, 255)","(191, 122, 118, 255)"
"(226, 181, 154, 255)","(212, 122, 135, 255)"
"(175, 126, 93, 255)","(170, 104, 93, 255)"
"(190, 159, 141, 255)","(181, 101, 102, 255)"
"(206, 179, 170, 255)","(199, 132, 152, 255)"
"(238, 214, 215, 255)","(234, 189, 217, 255)"
"(227, 177, 158, 255)","(222, 151, 156, 255)"
"(203, 180, 186, 255)","(191, 117, 132, 255)"
"(177, 128, 105, 255)","(161, 56, 46, 255)"
"(221, 188, 181, 255)","(208, 137, 137, 255)"
"(198, 179, 175, 255)","(191, 148, 163, 255)"
"(234, 208, 210, 255)","(220, 165, 200, 255)"
"(226, 194, 175, 255)","(212, 139, 133, 255)"
"(210, 182, 168, 255)","(205, 129, 122, 255)"
"(214, 195, 197, 255)","(212, 138, 164, 255)"
"(194, 161, 155, 255)","(176, 52, 64, 255)"
"(200, 144, 124, 255)","(186, 69, 94, 255)"
"(218, 187, 167, 255)","(215, 115, 118, 255)"
"(222, 181, 161, 255)","(206, 135, 126, 255)"
"(223, 195, 170, 255)","(222, 123, 127, 255)"
"(199, 115, 71, 255)","(185, 69, 44, 255)"
"(209, 181, 168, 255)","(191, 117, 130, 255)"
"(226, 188, 173, 255)","(214, 157, 166, 255)"
"(234, 153, 104, 255)","(219, 122, 90, 255)"
"(215, 162, 123, 255)","(188, 118, 96, 255)"
"(226, 201, 187, 255)","(216, 161, 163, 255)"
"(222, 188, 180, 255)","(209, 122, 145, 255)"
"(180, 147, 128, 255)","(152, 87, 89, 255)"
"(220, 198, 181, 255)","(224, 154, 187, 255)"
"(200, 164, 155, 255)","(187, 130, 136, 255)"
"(184, 149, 143, 255)","(172, 106, 124, 255)"
"(231, 197, 185, 255)","(211, 151, 154, 255)"
"(197, 176, 194, 255)","(185, 97, 155, 255)"
"(201, 175, 167, 255)","(194, 125, 131, 255)"
"(201, 159, 146, 255)","(187, 101, 114, 255)"
"(233, 190, 175, 255)","(231, 143, 156, 255)"
"(188, 170, 170, 255)","(178, 122, 152, 255)"
"(192, 138, 110, 255)","(189, 102, 94, 255)"
"(208, 179, 177, 255)","(202, 118, 135, 255)"
"(235, 195, 168, 255)","(225, 139, 120, 255)"
"(205, 167, 163, 255)","(171, 88, 120, 255)"
"(202, 156, 141, 255)","(180, 103, 106, 255)"
"(217, 178, 170, 255)","(182, 97, 120, 255)"
"(225, 195, 180, 255)","(213, 156, 158, 255)"
"(230, 202, 193, 255)","(211, 133, 148, 255)"
"(235, 204, 192, 255)","(226, 153, 157, 255)"
"(214, 177, 151, 255)","(196, 131, 121, 255)"
"(222, 175, 151, 255)","(194, 108, 103, 255)"
"(215, 166, 128, 255)","(220, 113, 89, 255)"
"(245, 201, 173, 255)","(235, 147, 137, 255)"
"(246, 206, 180, 255)","(236, 160, 150, 255)"
"(223, 198, 191, 255)","(214, 133, 148, 255)"
"(209, 169, 149, 255)","(208, 121, 134, 255)"
"(222, 203, 198, 255)","(208, 152, 171, 255)"
"(220, 191, 184, 255)","(219, 144, 148, 255)"
"(225, 190, 180, 255)","(231, 147, 149, 255)"
"(235, 204, 187, 255)","(231, 165, 152, 255)"
"(196, 147, 136, 255)","(208, 121, 122, 255)"
"(229, 199, 179, 255)","(214, 151, 147, 255)"
"(195, 158, 142, 255)","(185, 123, 130, 255)"
"(237, 216, 206, 255)","(223, 180, 189, 255)"
"(226, 206, 199, 255)","(220, 172, 181, 255)"
"(171, 124, 96, 255)","(162, 89, 83, 255)"
"(198, 170, 155, 255)","(166, 133, 134, 255)"
"(228, 183, 159, 255)","(220, 145, 144, 255)"
"(219, 173, 160, 255)","(235, 191, 188, 255)"
"(213, 154, 128, 255)","(200, 116, 105, 255)"
"(228, 184, 177, 255)","(235, 161, 169, 255)"
"(219, 188, 194, 255)","(201, 116, 134, 255)"
"(222, 184, 173, 255)","(201, 132, 137, 255)"
"(197, 149, 118, 255)","(183, 111, 102, 255)"
"(209, 178, 170, 255)","(191, 115, 137, 255)"
"(208, 178, 163, 255)","(183, 108, 120, 255)"
"(193, 159, 154, 255)","(180, 104, 127, 255)"
"(218, 184, 175, 255)","(213, 123, 134, 255)"
"(245, 201, 173, 255)","(235, 147, 137, 255)"
"(247, 205, 174, 255)","(239, 152, 123, 255)"
"(215, 180, 173, 255)","(207, 123, 124, 255)"
"(214, 174, 167, 255)","(196, 105, 105, 255)"
"(197, 153, 123, 255)","(179, 65, 51, 255)"
"(193, 145, 127, 255)","(194, 110, 112, 255)"
"(227, 191, 182, 255)","(222, 143, 138, 255)"
"(213, 177, 162, 255)","(218, 124, 136, 255)"
"(200, 159, 128, 255)","(184, 110, 107, 255)"
"(180, 136, 125, 255)","(186, 97, 123, 255)"
"(212, 164, 131, 255)","(188, 108, 101, 255)"
"(217, 186, 190, 255)","(198, 110, 129, 255)"
"(210, 179, 184, 255)","(198, 135, 151, 255)"
"(216, 158, 128, 255)","(224, 126, 138, 255)"
"(198, 170, 164, 255)","(181, 130, 138, 255)"
"(241, 204, 195, 255)","(235, 148, 140, 255)"
"(225, 183, 152, 255)","(222, 118, 124, 255)"
"(191, 156, 133, 255)","(174, 103, 107, 255)"
"(244, 226, 218, 255)","(237, 191, 214, 255)"
"(224, 196, 180, 255)","(215, 138, 153, 255)"
"(229, 189, 167, 255)","(234, 154, 153, 255)"
"(228, 191, 167, 255)","(226, 148, 153, 255)"
"(213, 170, 154, 255)","(206, 130, 134, 255)"
"(193, 150, 124, 255)","(180, 96, 106, 255)"
"(245, 176, 130, 255)","(232, 123, 94, 255)"
"(233, 190, 175, 255)","(221, 146, 146, 255)"
"(223, 186, 167, 255)","(217, 132, 147, 255)"
"(214, 182, 179, 255)","(210, 135, 149, 255)"
"(132, 100, 92, 255)","(113, 53, 57, 255)"
"(218, 195, 195, 255)","(195, 128, 145, 255)"
"(218, 189, 180, 255)","(208, 154, 161, 255)"
"(235, 187, 152, 255)","(230, 130, 102, 255)"
"(232, 202, 205, 255)","(219, 146, 160, 255)"
"(206, 153, 95, 255)","(193, 104, 76, 255)"
"(233, 183, 160, 255)","(216, 133, 125, 255)"
"(223, 181, 177, 255)","(225, 119, 170, 255)"
"(224, 197, 190, 255)","(211, 138, 144, 255)"
"(235, 182, 160, 255)","(208, 118, 110, 255)"
"(220, 173, 163, 255)","(213, 131, 147, 255)"
"(232, 186, 173, 255)","(230, 131, 161, 255)"
"(250, 208, 188, 255)","(235, 156, 165, 255)"
"(226, 195, 182, 255)","(215, 168, 168, 255)"
"(216, 190, 187, 255)","(214, 140, 161, 255)"
"(215, 180, 163, 255)","(208, 139, 130, 255)"
"(233, 202, 204, 255)","(225, 144, 157, 255)"
"(237, 175, 137, 255)","(239, 118, 89, 255)"
"(229, 192, 194, 255)","(212, 134, 148, 255)"
"(222, 199, 190, 255)","(208, 155, 161, 255)"
"(225, 199, 198, 255)","(218, 172, 187, 255)"
"(216, 191, 189, 255)","(196, 131, 154, 255)"
"(236, 207, 195, 255)","(211, 149, 145, 255)"
"(164, 106, 92, 255)","(158, 42, 51, 255)"
"(221, 182, 174, 255)","(218, 146, 160, 255)"
"(196, 151, 145, 255)","(171, 98, 109, 255)"
"(243, 165, 105, 255)","(220, 109, 68, 255)"
"(224, 198, 187, 255)","(213, 165, 167, 255)"
"(221, 164, 148, 255)","(201, 110, 113, 255)"
"(220, 192, 181, 255)","(204, 145, 150, 255)"
"(234, 184, 169, 255)","(227, 129, 123, 255)"
"(185, 154, 148, 255)","(189, 98, 110, 255)"
"(238, 180, 175, 255)","(227, 137, 141, 255)"
"(213, 155, 135, 255)","(187, 91, 85, 255)"
"(194, 154, 129, 255)","(186, 111, 121, 255)"
"(151, 109, 96, 255)","(179, 92, 115, 255)"
"(225, 195, 185, 255)","(226, 170, 187, 255)"
"(231, 196, 179, 255)","(218, 126, 131, 255)"
"(208, 185, 173, 255)","(195, 121, 133, 255)"
"(209, 163, 148, 255)","(202, 128, 132, 255)"
"(228, 206, 210, 255)","(222, 128, 152, 255)"
"(218, 180, 160, 255)","(191, 101, 93, 255)"
"(220, 186, 179, 255)","(204, 129, 128, 255)"
"(213, 172, 164, 255)","(202, 113, 110, 255)"
"(199, 147, 125, 255)","(207, 113, 120, 255)"
"(210, 177, 167, 255)","(211, 126, 139, 255)"
"(232, 189, 165, 255)","(221, 143, 126, 255)"
"(230, 199, 188, 255)","(215, 119, 134, 255)"
"(197, 139, 118, 255)","(196, 108, 108, 255)"
"(220, 173, 159, 255)","(207, 94, 98, 255)"
"(236, 190, 162, 255)","(235, 140, 155, 255)"
"(179, 134, 119, 255)","(149, 74, 72, 255)"
"(215, 151, 136, 255)","(195, 112, 118, 255)"
"(221, 188, 166, 255)","(231, 163, 182, 255)"
"(226, 167, 148, 255)","(210, 122, 120, 255)"
"(214, 189, 185, 255)","(207, 148, 169, 255)"
"(199, 115, 71, 255)","(185, 69, 44, 255)"
"(233, 211, 200, 255)","(219, 144, 178, 255)"
"(229, 186, 178, 255)","(231, 156, 173, 255)"
"(219, 193, 183, 255)","(217, 136, 152, 255)"
"(219, 183, 160, 255)","(224, 147, 144, 255)"
"(189, 158, 151, 255)","(185, 118, 137, 255)"
"(231, 213, 211, 255)","(225, 178, 208, 255)"
"(241, 207, 209, 255)","(228, 154, 169, 255)"
"(231, 197, 200, 255)","(217, 139, 156, 255)"
"(237, 218, 205, 255)","(227, 171, 193, 255)"
"(232, 194, 168, 255)","(212, 153, 147, 255)"
"(231, 196, 183, 255)","(222, 160, 166, 255)"
"(247, 202, 183, 255)","(231, 156, 160, 255)"
"(246, 201, 179, 255)","(236, 160, 148, 255)"
"(229, 186, 178, 255)","(231, 156, 173, 255)"
"(205, 164, 149, 255)","(212, 123, 133, 255)"
"(188, 161, 152, 255)","(172, 124, 131, 255)"
"(235, 187, 172, 255)","(222, 132, 152, 255)"
"(241, 212, 197, 255)","(234, 163, 156, 255)"
"(217, 165, 153, 255)","(202, 123, 130, 255)"
"(230, 198, 196, 255)","(230, 171, 186, 255)"
"(207, 175, 163, 255)","(198, 128, 139, 255)"
"(223, 181, 174, 255)","(220, 143, 157, 255)"
"(183, 163, 153, 255)","(186, 119, 118, 255)"
"(195, 167, 161, 255)","(202, 145, 159, 255)"
"(228, 208, 205, 255)","(225, 148, 170, 255)"
"(241, 204, 189, 255)","(226, 142, 139, 255)"
"(221, 197, 192, 255)","(199, 149, 164, 255)"
"(233, 178, 163, 255)","(221, 132, 123, 255)"
"(193, 156, 144, 255)","(181, 123, 125, 255)"
"(227, 200, 206, 255)","(215, 133, 152, 255)"
"(207, 182, 176, 255)","(199, 131, 145, 255)"
"(225, 197, 196, 255)","(209, 116, 136, 255)"
"(239, 199, 173, 255)","(230, 151, 135, 255)"
"(224, 183, 128, 255)","(213, 133, 105, 255)"
"(223, 200, 201, 255)","(218, 142, 169, 255)"
"(217, 166, 139, 255)","(209, 128, 125, 255)"
"(230, 198, 176, 255)","(232, 175, 188, 255)"
"(201, 168, 146, 255)","(207, 121, 152, 255)"
"(239, 195, 166, 255)","(233, 149, 136, 255)"
"(179, 134, 119, 255)","(149, 74, 72, 255)"
"(221, 192, 177, 255)","(215, 158, 163, 255)"
"(183, 139, 112, 255)","(165, 52, 42, 255)"
"(222, 195, 180, 255)","(192, 147, 143, 255)"
"(231, 191, 168, 255)","(226, 131, 134, 255)"
"(238, 214, 215, 255)","(234, 189, 217, 255)"
"(200, 161, 145, 255)","(171, 100, 98, 255)"
"(208, 180, 174, 255)","(203, 147, 161, 255)"
"(243, 189, 176, 255)","(228, 129, 114, 255)"
"(180, 149, 142, 255)","(182, 124, 134, 255)"
"(232, 200, 189, 255)","(211, 140, 143, 255)"
"(238, 197, 189, 255)","(223, 122, 119, 255)"
"(208, 148, 128, 255)","(182, 87, 85, 255)"
"(234, 214, 205, 255)","(229, 186, 191, 255)"
"(176, 127, 98, 255)","(167, 82, 78, 255)"
"(213, 183, 164, 255)","(226, 138, 158, 255)"
"(220, 191, 172, 255)","(227, 182, 171, 255)"
"(210, 172, 170, 255)","(203, 141, 160, 255)"
"(215, 199, 219, 255)","(190, 128, 158, 255)"
"(220, 173, 163, 255)","(213, 131, 147, 255)"
"(213, 183, 164, 255)","(226, 138, 158, 255)"
"(242, 209, 213, 255)","(230, 154, 174, 255)"
"(235, 204, 192, 255)","(226, 153, 157, 255)"
"(234, 192, 178, 255)","(231, 157, 150, 255)"
"(237, 213, 210, 255)","(221, 176, 191, 255)"
"(230, 190, 168, 255)","(230, 160, 172, 255)"
"(238, 207, 197, 255)","(233, 165, 181, 255)"
"(221, 192, 177, 255)","(215, 158, 163, 255)"
"(239, 186, 157, 255)","(238, 128, 118, 255)"
"(196, 170, 160, 255)","(176, 121, 126, 255)"
"(236, 177, 134, 255)","(235, 126, 98, 255)"
"(218, 175, 149, 255)","(189, 103, 96, 255)"
"(206, 175, 168, 255)","(184, 120, 127, 255)"
"(222, 184, 173, 255)","(201, 132, 137, 255)"
"(237, 203, 201, 255)","(239, 177, 207, 255)"
"(225, 166, 108, 255)","(218, 109, 89, 255)"
"(220, 162, 148, 255)","(215, 94, 94, 255)"
"(222, 179, 159, 255)","(212, 123, 127, 255)"
"(228, 184, 177, 255)","(235, 161, 169, 255)"
"(226, 198, 187, 255)","(217, 154, 173, 255)"
"(193, 161, 150, 255)","(183, 106, 115, 255)"
"(222, 181, 161, 255)","(206, 135, 126, 255)"
"(160, 119, 95, 255)","(155, 94, 88, 255)"
"(230, 204, 198, 255)","(225, 143, 180, 255)"
"(209, 178, 155, 255)","(215, 127, 154, 255)"
"(210, 172, 170, 255)","(203, 141, 160, 255)"
"(206, 169, 157, 255)","(193, 129, 137, 255)"
"(235, 191, 167, 255)","(236, 144, 138, 255)"
"(247, 202, 183, 255)","(231, 156, 160, 255)"
"(183, 144, 131, 255)","(162, 97, 97, 255)"
"(215, 180, 157, 255)","(186, 113, 108, 255)"
"(223, 186, 167, 255)","(217, 132, 147, 255)"
"(208, 168, 156, 255)","(235, 166, 195, 255)"
"(237, 215, 217, 255)","(222, 174, 204, 255)"
"(231, 183, 174, 255)","(216, 103, 101, 255)"
"(172, 142, 135, 255)","(148, 88, 100, 255)"
"(214, 179, 185, 255)","(180, 103, 120, 255)"
"(219, 173, 160, 255)","(235, 191, 188, 255)"
"(223, 181, 174, 255)","(220, 143, 157, 255)"
"(220, 189, 193, 255)","(196, 112, 133, 255)"
"(220, 198, 181, 255)","(224, 154, 187, 255)"
"(226, 210, 211, 255)","(212, 134, 155, 255)"
"(222, 175, 151, 255)","(194, 108, 103, 255)"
"(193, 159, 154, 255)","(180, 104, 127, 255)"
"(219, 193, 193, 255)","(218, 139, 162, 255)"
"(208, 171, 160, 255)","(199, 122, 141, 255)"
"(193, 159, 152, 255)","(173, 44, 55, 255)"
"(230, 198, 176, 255)","(232, 175, 188, 255)"
"(132, 100, 92, 255)","(113, 53, 57, 255)"
"(229, 184, 159, 255)","(211, 112, 100, 255)"
"(201, 173, 156, 255)","(186, 125, 137, 255)"
"(221, 170, 151, 255)","(210, 131, 134, 255)"
"(205, 158, 130, 255)","(184, 65, 53, 255)"
"(207, 174, 160, 255)","(194, 126, 133, 255)"
"(215, 151, 136, 255)","(195, 112, 118, 255)"
"(185, 136, 111, 255)","(164, 95, 94, 255)"
"(219, 190, 187, 255)","(205, 164, 172, 255)"
"(197, 140, 115, 255)","(179, 73, 66, 255)"
"(236, 201, 178, 255)","(220, 155, 146, 255)"
"(224, 199, 199, 255)","(229, 151, 177, 255)"
"(202, 166, 145, 255)","(188, 114, 122, 255)"
"(214, 173, 158, 255)","(211, 123, 135, 255)"
"(220, 178, 169, 255)","(200, 123, 128, 255)"
"(219, 190, 195, 255)","(199, 120, 137, 255)"
"(200, 161, 145, 255)","(171, 100, 98, 255)"
"(212, 173, 152, 255)","(202, 121, 125, 255)"
"(207, 174, 149, 255)","(192, 118, 122, 255)"
"(209, 175, 149, 255)","(202, 118, 125, 255)"
"(222, 195, 180, 255)","(192, 147, 143, 255)"
"(208, 179, 176, 255)","(203, 113, 126, 255)"
"(221, 186, 168, 255)","(222, 141, 172, 255)"
"(236, 213, 207, 255)","(226, 183, 185, 255)"
"(227, 150, 109, 255)","(180, 89, 68, 255)"
"(217, 186, 175, 255)","(214, 155, 159, 255)"
"(210, 161, 145, 255)","(193, 106, 124, 255)"
"(230, 211, 213, 255)","(218, 165, 196, 255)"
"(231, 185, 154, 255)","(232, 127, 116, 255)"
"(225, 201, 190, 255)","(217, 147, 158, 255)"
"(165, 115, 96, 255)","(154, 75, 73, 255)"
"(201, 167, 162, 255)","(198, 150, 158, 255)"
"(215, 190, 186, 255)","(199, 123, 139, 255)"
"(222, 197, 185, 255)","(207, 159, 163, 255)"
"(240, 177, 130, 255)","(232, 110, 69, 255)"
